 N = 1000; h = 0.001
x;h;v1;v2;u1;u2;v1 - u1;v2 - u2;
0.131;0.002;8.486908577;11.48690858;9.986908577;9.986908577;-1.5;1.5
0.133;0.002;8.486708841;11.48670884;9.986708841;9.986708841;-1.5;1.5
0.135;0.002;8.486509108;11.48650911;9.986509108;9.986509108;-1.5;1.5
0.137;0.002;8.48630938;11.48630938;9.98630938;9.98630938;-1.5;1.5
0.139;0.002;8.486109656;11.48610966;9.986109656;9.986109656;-1.5;1.5
0.141;0.002;8.485909936;11.48590994;9.985909936;9.985909936;-1.5;1.5
0.143;0.002;8.48571022;11.48571022;9.98571022;9.98571022;-1.5;1.5
0.145;0.002;8.485510507;11.48551051;9.985510507;9.985510507;-1.5;1.5
0.147;0.002;8.485310799;11.4853108;9.985310799;9.985310799;-1.5;1.5
0.149;0.002;8.485111095;11.48511109;9.985111095;9.985111095;-1.5;1.5
0.151;0.002;8.484911395;11.48491139;9.984911395;9.984911395;-1.5;1.5
0.153;0.002;8.484711699;11.4847117;9.984711699;9.984711699;-1.5;1.5
0.155;0.002;8.484512006;11.48451201;9.984512006;9.984512006;-1.5;1.5
0.157;0.002;8.484312318;11.48431232;9.984312318;9.984312318;-1.5;1.5
0.159;0.002;8.484112634;11.48411263;9.984112634;9.984112634;-1.5;1.5
0.161;0.002;8.483912954;11.48391295;9.983912954;9.983912954;-1.5;1.5
0.163;0.002;8.483713277;11.48371328;9.983713277;9.983713277;-1.5;1.5
0.165;0.002;8.483513605;11.48351361;9.983513605;9.983513605;-1.5;1.5
0.167;0.002;8.483313937;11.48331394;9.983313937;9.983313937;-1.5;1.5
0.169;0.002;8.483114272;11.48311427;9.983114272;9.983114272;-1.5;1.5
0.171;0.002;8.482914612;11.48291461;9.982914612;9.982914612;-1.5;1.5
0.173;0.002;8.482714956;11.48271496;9.982714956;9.982714956;-1.5;1.5
0.175;0.002;8.482515304;11.4825153;9.982515304;9.982515304;-1.5;1.5
0.177;0.002;8.482315655;11.48231566;9.982315655;9.982315655;-1.5;1.5
0.179;0.002;8.482116011;11.48211601;9.982116011;9.982116011;-1.5;1.5
0.181;0.002;8.481916371;11.48191637;9.981916371;9.981916371;-1.5;1.5
0.183;0.002;8.481716734;11.48171673;9.981716734;9.981716734;-1.5;1.5
0.185;0.002;8.481517102;11.4815171;9.981517102;9.981517102;-1.5;1.5
0.187;0.002;8.481317474;11.48131747;9.981317474;9.981317474;-1.5;1.5
0.189;0.002;8.481117849;11.48111785;9.981117849;9.981117849;-1.5;1.5
0.191;0.002;8.480918229;11.48091823;9.980918229;9.980918229;-1.5;1.5
0.193;0.002;8.480718613;11.48071861;9.980718613;9.980718613;-1.5;1.5
0.195;0.002;8.480519;11.480519;9.980519;9.980519;-1.5;1.5
0.197;0.002;8.480319392;11.48031939;9.980319392;9.980319392;-1.5;1.5
0.199;0.002;8.480119787;11.48011979;9.980119787;9.980119787;-1.5;1.5
0.201;0.002;8.479920187;11.47992019;9.979920187;9.979920187;-1.5;1.5
0.203;0.002;8.479720591;11.47972059;9.979720591;9.979720591;-1.5;1.5
0.205;0.002;8.479520998;11.479521;9.979520998;9.979520998;-1.5;1.5
0.207;0.002;8.47932141;11.47932141;9.97932141;9.97932141;-1.5;1.5
0.209;0.002;8.479121825;11.47912183;9.979121825;9.979121825;-1.5;1.5
0.211;0.002;8.478922245;11.47892224;9.978922245;9.978922245;-1.5;1.5
0.213;0.002;8.478722668;11.47872267;9.978722668;9.978722668;-1.5;1.5
0.215;0.002;8.478523096;11.4785231;9.978523096;9.978523096;-1.5;1.5
0.217;0.002;8.478323527;11.47832353;9.978323527;9.978323527;-1.5;1.5
0.219;0.002;8.478123963;11.47812396;9.978123963;9.978123963;-1.5;1.5
0.221;0.002;8.477924403;11.4779244;9.977924403;9.977924403;-1.5;1.5
0.223;0.002;8.477724846;11.47772485;9.977724846;9.977724846;-1.5;1.5
0.225;0.002;8.477525294;11.47752529;9.977525294;9.977525294;-1.5;1.5
0.227;0.002;8.477325745;11.47732575;9.977325745;9.977325745;-1.5;1.5
0.229;0.002;8.4771262;11.4771262;9.9771262;9.9771262;-1.5;1.5
0.231;0.002;8.47692666;11.47692666;9.97692666;9.97692666;-1.5;1.5
0.233;0.002;8.476727123;11.47672712;9.976727123;9.976727123;-1.5;1.5
0.235;0.002;8.476527591;11.47652759;9.976527591;9.976527591;-1.5;1.5
0.237;0.002;8.476328062;11.47632806;9.976328062;9.976328062;-1.5;1.5
0.239;0.002;8.476128538;11.47612854;9.976128538;9.976128538;-1.5;1.5
0.241;0.002;8.475929017;11.47592902;9.975929017;9.975929017;-1.5;1.5
0.243;0.002;8.475729501;11.4757295;9.975729501;9.975729501;-1.5;1.5
0.245;0.002;8.475529988;11.47552999;9.975529988;9.975529988;-1.5;1.5
0.247;0.002;8.475330479;11.47533048;9.975330479;9.975330479;-1.5;1.5
0.249;0.002;8.475130975;11.47513097;9.975130975;9.975130975;-1.5;1.5
0.251;0.002;8.474931474;11.47493147;9.974931474;9.974931474;-1.5;1.5
0.253;0.002;8.474731978;11.47473198;9.974731978;9.974731978;-1.5;1.5
0.255;0.002;8.474532485;11.47453248;9.974532485;9.974532485;-1.5;1.5
0.257;0.002;8.474332996;11.474333;9.974332996;9.974332996;-1.5;1.5
0.259;0.002;8.474133512;11.47413351;9.974133512;9.974133512;-1.5;1.5
0.261;0.002;8.473934031;11.47393403;9.973934031;9.973934031;-1.5;1.5
0.263;0.002;8.473734554;11.47373455;9.973734554;9.973734554;-1.5;1.5
0.265;0.002;8.473535082;11.47353508;9.973535082;9.973535082;-1.5;1.5
0.267;0.002;8.473335613;11.47333561;9.973335613;9.973335613;-1.5;1.5
0.269;0.002;8.473136148;11.47313615;9.973136148;9.973136148;-1.5;1.5
0.271;0.002;8.472936687;11.47293669;9.972936687;9.972936687;-1.5;1.5
0.273;0.002;8.472737231;11.47273723;9.972737231;9.972737231;-1.5;1.5
0.275;0.002;8.472537778;11.47253778;9.972537778;9.972537778;-1.5;1.5
0.277;0.002;8.472338329;11.47233833;9.972338329;9.972338329;-1.5;1.5
0.279;0.002;8.472138884;11.47213888;9.972138884;9.972138884;-1.5;1.5
0.281;0.002;8.471939444;11.47193944;9.971939444;9.971939444;-1.5;1.5
0.283;0.002;8.471740007;11.47174001;9.971740007;9.971740007;-1.5;1.5
0.285;0.002;8.471540574;11.47154057;9.971540574;9.971540574;-1.5;1.5
0.287;0.002;8.471341145;11.47134115;9.971341145;9.971341145;-1.5;1.5
0.289;0.002;8.47114172;11.47114172;9.97114172;9.97114172;-1.5;1.5
0.291;0.002;8.470942299;11.4709423;9.970942299;9.970942299;-1.5;1.5
0.293;0.002;8.470742883;11.47074288;9.970742883;9.970742883;-1.5;1.5
0.295;0.002;8.47054347;11.47054347;9.97054347;9.97054347;-1.5;1.5
0.297;0.002;8.470344061;11.47034406;9.970344061;9.970344061;-1.5;1.5
0.299;0.002;8.470144656;11.47014466;9.970144656;9.970144656;-1.5;1.5
0.301;0.002;8.469945255;11.46994526;9.969945255;9.969945255;-1.5;1.5
0.303;0.002;8.469745858;11.46974586;9.969745858;9.969745858;-1.5;1.5
0.305;0.002;8.469546465;11.46954647;9.969546465;9.969546465;-1.5;1.5
0.307;0.002;8.469347076;11.46934708;9.969347076;9.969347076;-1.5;1.5
0.309;0.002;8.469147691;11.46914769;9.969147691;9.969147691;-1.5;1.5
0.311;0.002;8.46894831;11.46894831;9.96894831;9.96894831;-1.5;1.5
0.313;0.002;8.468748933;11.46874893;9.968748933;9.968748933;-1.5;1.5
0.315;0.002;8.46854956;11.46854956;9.96854956;9.96854956;-1.5;1.5
0.317;0.002;8.468350191;11.46835019;9.968350191;9.968350191;-1.5;1.5
0.319;0.002;8.468150826;11.46815083;9.968150826;9.968150826;-1.5;1.5
0.321;0.002;8.467951465;11.46795147;9.967951465;9.967951465;-1.5;1.5
0.323;0.002;8.467752108;11.46775211;9.967752108;9.967752108;-1.5;1.5
0.325;0.002;8.467552755;11.46755276;9.967552755;9.967552755;-1.5;1.5
0.327;0.002;8.467353406;11.46735341;9.967353406;9.967353406;-1.5;1.5
0.329;0.002;8.467154061;11.46715406;9.967154061;9.967154061;-1.5;1.5
0.331;0.002;8.46695472;11.46695472;9.96695472;9.96695472;-1.5;1.5
0.333;0.002;8.466755383;11.46675538;9.966755383;9.966755383;-1.5;1.5
0.335;0.002;8.46655605;11.46655605;9.96655605;9.96655605;-1.5;1.5
0.337;0.002;8.466356721;11.46635672;9.966356721;9.966356721;-1.5;1.5
