 N = 1000; h = 0.009
x;h;v1;v2;u1;u2;v1 - u1;v2 - u2;
0.441;0.009;-3.625817516e+74;3.625817516e+74;9.955997098;9.955997098;-3.625817516e+74;3.625817516e+74
0.45;0.009;-1.178390693e+76;1.178390693e+76;9.955101098;9.955101098;-1.178390693e+76;1.178390693e+76
0.459;0.009;-3.829769751e+77;3.829769751e+77;9.95420518;9.95420518;-3.829769751e+77;3.829769751e+77
0.468;0.009;-1.244675169e+79;1.244675169e+79;9.953309341;9.953309341;-1.244675169e+79;1.244675169e+79
0.477;0.009;-4.0451943e+80;4.0451943e+80;9.952413584;9.952413584;-4.0451943e+80;4.0451943e+80
0.486;0.009;-1.314688147e+82;1.314688147e+82;9.951517907;9.951517907;-1.314688147e+82;1.314688147e+82
0.495;0.009;-4.272736479e+83;4.272736479e+83;9.950622311;9.950622311;-4.272736479e+83;4.272736479e+83
0.504;0.009;-1.388639356e+85;1.388639356e+85;9.949726795;9.949726795;-1.388639356e+85;1.388639356e+85
0.513;0.009;-4.513077906e+86;4.513077906e+86;9.94883136;9.94883136;-4.513077906e+86;4.513077906e+86
0.522;0.009;-1.46675032e+88;1.46675032e+88;9.947936005;9.947936005;-1.46675032e+88;1.46675032e+88
0.531;0.009;-4.766938538e+89;4.766938538e+89;9.947040731;9.947040731;-4.766938538e+89;4.766938538e+89
0.54;0.009;-1.549255025e+91;1.549255025e+91;9.946145538;9.946145538;-1.549255025e+91;1.549255025e+91
0.549;0.009;-5.035078831e+92;5.035078831e+92;9.945250425;9.945250425;-5.035078831e+92;5.035078831e+92
0.558;0.009;-1.63640062e+94;1.63640062e+94;9.944355393;9.944355393;-1.63640062e+94;1.63640062e+94
0.567;0.009;-5.318302015e+95;5.318302015e+95;9.943460441;9.943460441;-5.318302015e+95;5.318302015e+95
0.576;0.009;-1.728448155e+97;1.728448155e+97;9.94256557;9.94256557;-1.728448155e+97;1.728448155e+97
0.585;0.009;-5.617456504e+98;5.617456504e+98;9.941670779;9.941670779;-5.617456504e+98;5.617456504e+98
0.594;0.009;-1.825673364e+100;1.825673364e+100;9.940776069;9.940776069;-1.825673364e+100;1.825673364e+100
0.603;0.009;-5.933438432e+101;5.933438432e+101;9.93988144;9.93988144;-5.933438432e+101;5.933438432e+101
0.612;0.009;-1.92836749e+103;1.92836749e+103;9.938986891;9.938986891;-1.92836749e+103;1.92836749e+103
0.621;0.009;-6.267194344e+104;6.267194344e+104;9.938092422;9.938092422;-6.267194344e+104;6.267194344e+104
0.63;0.009;-2.036838162e+106;2.036838162e+106;9.937198034;9.937198034;-2.036838162e+106;2.036838162e+106
0.639;0.009;-6.619724026e+107;6.619724026e+107;9.936303726;9.936303726;-6.619724026e+107;6.619724026e+107
0.648;0.009;-2.151410308e+109;2.151410308e+109;9.935409499;9.935409499;-2.151410308e+109;2.151410308e+109
0.657;0.009;-6.992083502e+110;6.992083502e+110;9.934515353;9.934515353;-6.992083502e+110;6.992083502e+110
0.666;0.009;-2.272427138e+112;2.272427138e+112;9.933621286;9.933621286;-2.272427138e+112;2.272427138e+112
0.675;0.009;-7.385388199e+113;7.385388199e+113;9.932727301;9.932727301;-7.385388199e+113;7.385388199e+113
0.684;0.009;-2.400251165e+115;2.400251165e+115;9.931833396;9.931833396;-2.400251165e+115;2.400251165e+115
0.693;0.009;-7.800816285e+116;7.800816285e+116;9.930939571;9.930939571;-7.800816285e+116;7.800816285e+116
0.702;0.009;-2.535265293e+118;2.535265293e+118;9.930045826;9.930045826;-2.535265293e+118;2.535265293e+118
0.711;0.009;-8.239612202e+119;8.239612202e+119;9.929152163;9.929152163;-8.239612202e+119;8.239612202e+119
0.72;0.009;-2.677873966e+121;2.677873966e+121;9.928258579;9.928258579;-2.677873966e+121;2.677873966e+121
0.729;0.009;-8.703090388e+122;8.703090388e+122;9.927365076;9.927365076;-8.703090388e+122;8.703090388e+122
0.738;0.009;-2.828504376e+124;2.828504376e+124;9.926471653;9.926471653;-2.828504376e+124;2.828504376e+124
0.747;0.009;-9.192639222e+125;9.192639222e+125;9.925578311;9.925578311;-9.192639222e+125;9.192639222e+125
0.756;0.009;-2.987607747e+127;2.987607747e+127;9.924685049;9.924685049;-2.987607747e+127;2.987607747e+127
0.765;0.009;-9.709725178e+128;9.709725178e+128;9.923791868;9.923791868;-9.709725178e+128;9.709725178e+128
0.774;0.009;-3.155660683e+130;3.155660683e+130;9.922898767;9.922898767;-3.155660683e+130;3.155660683e+130
0.783;0.009;-1.025589722e+132;1.025589722e+132;9.922005746;9.922005746;-1.025589722e+132;1.025589722e+132
0.792;0.009;-3.333166596e+133;3.333166596e+133;9.921112806;9.921112806;-3.333166596e+133;3.333166596e+133
0.801;0.009;-1.083279144e+135;1.083279144e+135;9.920219946;9.920219946;-1.083279144e+135;1.083279144e+135
0.81;0.009;-3.520657217e+136;3.520657217e+136;9.919327166;9.919327166;-3.520657217e+136;3.520657217e+136
0.819;0.009;-1.144213596e+138;1.144213596e+138;9.918434467;9.918434467;-1.144213596e+138;1.144213596e+138
0.828;0.009;-3.718694186e+139;3.718694186e+139;9.917541848;9.917541848;-3.718694186e+139;3.718694186e+139
0.837;0.009;-1.20857561e+141;1.20857561e+141;9.916649309;9.916649309;-1.20857561e+141;1.20857561e+141
0.846;0.009;-3.927870734e+142;3.927870734e+142;9.915756851;9.915756851;-3.927870734e+142;3.927870734e+142
0.855;0.009;-1.276557989e+144;1.276557989e+144;9.914864473;9.914864473;-1.276557989e+144;1.276557989e+144
0.864;0.009;-4.148813463e+145;4.148813463e+145;9.913972175;9.913972175;-4.148813463e+145;4.148813463e+145
0.873;0.009;-1.348364375e+147;1.348364375e+147;9.913079958;9.913079958;-1.348364375e+147;1.348364375e+147
0.882;0.009;-4.38218422e+148;4.38218422e+148;9.912187821;9.912187821;-4.38218422e+148;4.38218422e+148
